Code,ZipLow,ZipHigh
MX,80398,80399
MX,80405,80405
MX,80408,80408
MX,80410,80410
MX,80415,80415
MX,80419,80419
MX,80430,80430
MX,80439,80440
MX,80452,80455
MX,80460,80460
MX,80463,80463
MX,80465,80466
MX,80468,80468
MX,80470,80470
MX,80475,80475
MX,80480,80480
MX,80483,80485
MX,80489,80492
MX,80500,80500
MX,80539,80539
MX,80700,80700
MX,80702,80702
MX,80704,80704
MX,80706,80708
MX,80750,80750
MX,80776,80776
MX,80778,80778
MX,80784,80784
MX,80800,80800
MX,80804,80807
MX,80810,80810
MX,80820,80820
MX,80830,80830
MX,80940,80940
MX,80955,80955
MX,80957,80957
MX,80963,80963
MX,80965,80965
MX,81050,81050
MX,81100,81100
MX,81103,81107
MX,81110,81110
MX,81113,81113
MX,81117,81122
MX,81124,81124
MX,81127,81127
MX,81130,81133
MX,81136,81136
MX,81140,81144
MX,81148,81148
MX,81160,81163
MX,81165,81167
MX,81170,81170
MX,81175,81178
MX,81180,81182
MX,81186,81186
MX,81189,81190
MX,81197,81197
MX,81300,81300
MX,81303,81308
MX,81310,81312
MX,81315,81318
MX,81320,81320
MX,81324,81326
MX,81330,81330
MX,81334,81337
MX,81340,81341
MX,81343,81343
MX,81345,81345
MX,81349,81351
MX,81360,81361
MX,81363,81364
MX,81366,81367
MX,81376,81379
MX,81384,81384
MX,81386,81386
MX,81390,81390
MX,81600,81600
MX,81605,81605
MX,81607,81607
MX,81610,81610
MX,81625,81625
MX,81640,81640
MX,81649,81650
MX,81653,81653
MX,81655,81655
MX,81660,81661
MX,81664,81664
MX,81666,81666
MX,81680,81680
MX,81700,81700
MX,81703,81703
MX,81705,81710
MX,81712,81712
MX,81714,81719
MX,81727,81727
MX,81734,81737
MX,81740,81741
MX,81743,81743
MX,81745,81746
MX,81749,81750
MX,81757,81757
MX,81760,81761
MX,81764,81765
MX,81770,81771
MX,81800,81800
MX,81802,81807
MX,81810,81812
MX,81820,81820
MX,81825,81825
MX,81827,81828
MX,81830,81830
MX,81832,81840
MX,81843,81843
MX,81845,81845
MX,81847,81847
MX,81850,81850
MX,81854,81854
MX,81856,81856
MX,81860,81860
MX,81864,81864
MX,81870,81875
MX,81877,81877
MX,81880,81880
MX,81887,81895
MX,81897,81897
MX,81900,81900
MX,81902,81904
MX,81906,81907
MX,81910,81910
MX,81912,81913
MX,81915,81916
MX,81920,81920
MX,81930,81930
MX,81933,81933
MX,81935,81935
MX,81940,81940
MX,81945,81947
MX,81950,81950
MX,81960,81960
MX,81963,81964
MX,81970,81971
MX,81973,81973
MX,81975,81977
MX,81980,81980
MX,81983,81983
MX,81985,81986
MX,81988,81991
MX,81997,81997
MX,82233,82233
MX,82236,82236
MX,82238,82238
MX,82240,82240
MX,82245,82249
MX,82270,82270
MX,82273,82273
MX,82350,82350
MX,82360,82360
MX,82400,82401
MX,82404,82404
MX,82410,82410
MX,82419,82420
MX,82430,82430
MX,82440,82440
MX,82450,82450
MX,82457,82460
MX,82470,82470
MX,82478,82478
MX,82500,82500
MX,82535,82535
MX,82540,82540
MX,82550,82550
MX,82560,82560
MX,82580,82580
MX,82590,82591
MX,82600,82601
MX,82604,82605
MX,82620,82620
MX,82648,82649
MX,82680,82680
MX,82700,82700
MX,82702,82708
MX,82710,82710
MX,82713,82713
MX,82720,82720
MX,82728,82728
MX,82730,82730
MX,82740,82740
MX,82766,82766
MX,82770,82770
MX,82773,82773
MX,82776,82777
MX,82780,82780
MX,82787,82787
MX,82797,82797
MX,82800,82800
MX,82802,82809
MX,82833,82833
MX,82835,82835
MX,82839,82839
MX,82870,82872
MX,82874,82875
MX,82884,82884
MX,82900,82900
MX,82910,82910
MX,82912,82913
MX,82916,82918
MX,82940,82940
MX,82960,82961
MX,82966,82966
MX,82969,82969
MX,82990,82990
MX,83300,83306
MX,83308,83310
MX,83313,83317
MX,83320,83320
MX,83323,83330
MX,83333,83338
MX,83340,83344
MX,83346,83347
MX,83349,83350
MX,83353,83357
MX,83360,83360
MX,83363,83367
MX,83370,83370
MX,83373,83377
MX,83380,83380
MX,83502,83505
MX,83509,83509
MX,83540,83540
MX,83542,83544
MX,83550,83557
MX,83559,83560
MX,83564,83567
MX,83574,83576
MX,83600,83600
MX,83610,83610
MX,83620,83621
MX,83624,83624
MX,83630,83630
MX,83634,83635
MX,83640,83640
MX,83650,83650
MX,83660,83660
MX,83664,83666
MX,83670,83670
MX,83680,83680
MX,83690,83690
MX,83693,83693
MX,83695,83695
MX,83700,83700
MX,83720,83720
MX,83723,83727
MX,83730,83730
MX,83733,83734
MX,83736,83736
MX,83739,83740
MX,83742,83742
MX,83745,83746
MX,83750,83750
MX,83753,83758
MX,83760,83760
MX,83767,83767
MX,83770,83770
MX,83780,83780
MX,83784,83786
MX,83790,83790
MX,83793,83797
MX,83800,83801
MX,83805,83805
MX,83810,83810
MX,83817,83818
MX,83820,83820
MX,83830,83830
MX,83833,83837
MX,83840,83840
MX,83860,83860
MX,83870,83870
MX,83890,83890
MX,83900,83900
MX,83905,83905
MX,83910,83910
MX,83930,83931
MX,83935,83935
MX,83960,83961
MX,83970,83970
MX,83974,83974
MX,83980,83981
MX,83983,83983
MX,83990,83990
MX,84120,84120
MX,84123,84127
MX,84129,84130
MX,84133,84137
MX,84139,84140
MX,84147,84147
MX,84160,84161
MX,84163,84167
MX,84170,84170
MX,84173,84178
MX,84180,84180
MX,84183,84183
MX,84190,84190
MX,84200,84202
MX,84207,84207
MX,84210,84210
MX,84220,84220
MX,84230,84230
MX,84240,84240
MX,84244,84244
MX,84250,84250
MX,84259,84260
MX,84264,84264
MX,84267,84270
MX,84279,84279
MX,84300,84300
MX,84303,84308
MX,84310,84310
MX,84313,84317
MX,84320,84320
MX,84326,84326
MX,84329,84330
MX,84336,84336
MX,84340,84340
MX,84346,84350
MX,84352,84353
MX,84360,84360
MX,84363,84367
MX,84369,84370
MX,84373,84377
MX,84380,84380
MX,84390,84390
MX,84395,84395
MX,84400,84400
MX,84410,84410
MX,84440,84440
MX,84445,84447
MX,84450,84450
MX,84458,84460
MX,84480,84480
MX,84483,84486
MX,84490,84490
MX,84493,84496
MX,84500,84500
MX,84504,84504
MX,84506,84506
MX,84508,84508
MX,84510,84511
MX,84518,84518
MX,84520,84520
MX,84524,84524
MX,84530,84530
MX,84560,84560
MX,84563,84563
MX,84567,84567
MX,84580,84580
MX,84583,84583
MX,84600,84603
MX,84610,84611
MX,84615,84615
MX,84617,84617
MX,84620,84620
MX,84622,84628
MX,84634,84635
MX,84640,84641
MX,84643,84644
MX,84646,84646
MX,84648,84648
MX,84650,84650
MX,84653,84657
MX,84660,84661
MX,84664,84664
MX,84668,84668
MX,84680,84680
MX,84683,84683
MX,84690,84690
MX,84693,84695
MX,84699,84700
MX,84703,84703
MX,84705,84705
MX,84709,84711
MX,84730,84730
MX,84750,84750
MX,84754,84754
MX,84760,84760
MX,84770,84770
MX,84775,84775
MX,84790,84790
MX,84800,84800
MX,84820,84820
MX,84824,84824
MX,84830,84830
MX,84850,84850
MX,84860,84860
MX,84862,84862
MX,84866,84866
MX,84880,84880
MX,84882,84883
MX,84890,84890
MX,84893,84895
MX,84900,84900
MX,84903,84903
MX,84905,84907
MX,84910,84911
MX,84918,84920
MX,84923,84925
MX,84928,84930
MX,84933,84935
MX,84940,84940
MX,84942,84946
MX,84948,84948
MX,84950,84951
MX,84953,84955
MX,84957,84957
MX,84960,84960
MX,84969,84969
MX,84980,84980
MX,84984,84984
MX,84987,84988
MX,84990,84990
MX,85200,85200
MX,85203,85210
MX,85212,85212
MX,85215,85219
MX,85225,85226
MX,85228,85230
MX,85233,85236
MX,85238,85240
MX,85248,85248
MX,85252,85252
MX,85260,85260
MX,85263,85263
MX,85267,85268
MX,85270,85272
MX,85275,85278
MX,85280,85281
MX,85285,85285
MX,85290,85290
MX,85293,85298
MX,85390,85390
MX,85397,85399
MX,85523,85525
MX,85530,85530
MX,85532,85537
MX,85540,85540
MX,85549,85552
MX,85555,85555
MX,85560,85560
MX,85580,85580
MX,85600,85600
MX,85606,85606
MX,85608,85610
MX,85613,85615
MX,85618,85620
MX,85640,85641
MX,85643,85643
MX,85650,85650
MX,85656,85656
MX,85660,85660
MX,85663,85664
MX,85670,85670
MX,85673,85676
MX,85680,85681
MX,85690,85690
MX,85695,85695
MX,85699,85700
MX,85704,85704
MX,85707,85708
MX,85710,85710
MX,85715,85716
MX,85720,85720
MX,85740,85740
MX,85760,85760
MX,85900,85900
MX,85910,85910
MX,85912,85914
MX,85920,85920
MX,85925,85925
MX,85930,85930
MX,85935,85938
MX,85940,85940
MX,85943,85943
MX,85950,85951
MX,85960,85960
MX,85966,85970
MX,85977,85980
MX,85984,85984
MX,85990,85990
MX,85994,85994
MX,86200,86201
MX,86203,86205
MX,86207,86210
MX,86214,86216
MX,86220,86220
MX,86225,86226
MX,86230,86230
MX,86233,86233
MX,86235,86237
MX,86240,86240
MX,86243,86247
MX,86250,86257
MX,86260,86260
MX,86265,86265
MX,86268,86278
MX,86280,86281
MX,86283,86298
MX,86300,86300
MX,86320,86320
MX,86323,86325
MX,86328,86330
MX,86340,86340
MX,86350,86350
MX,86357,86360
MX,86362,86363
MX,86365,86365
MX,86367,86367
MX,86369,86370
MX,86380,86380
MX,86388,86389
MX,86400,86404
MX,86406,86407
MX,86409,86418
MX,86420,86428
MX,86430,86430
MX,86432,86434
MX,86436,86440
MX,86442,86447
MX,86449,86450
MX,86453,86454
MX,86456,86456
MX,86460,86464
MX,86466,86468
MX,86470,86487
MX,86489,86491
MX,86493,86499
MX,86600,86604
MX,86610,86613
MX,86615,86621
MX,86630,86630
MX,86633,86635
MX,86638,86638
MX,86640,86640
MX,86643,86646
MX,86650,86650
MX,86652,86658
MX,86660,86660
MX,86662,86663
MX,86665,86667
MX,86669,86671
MX,86673,86675
MX,86680,86687
MX,86690,86690
MX,86692,86698
MX,86700,86704
MX,86706,86711
MX,86713,86728
MX,86730,86730
MX,86732,86748
MX,86750,86754
MX,86756,86765
MX,86767,86768
MX,86770,86773
MX,86775,86777
MX,86780,86783
MX,86785,86790
MX,86793,86793
MX,86795,86795
MX,86797,86797
MX,86799,86808
MX,86810,86810
MX,86812,86815
MX,86820,86821
MX,86823,86824
MX,86826,86827
MX,86830,86830
MX,86833,86837
MX,86839,86840
MX,86843,86844
MX,86849,86850
MX,86852,86853
MX,86855,86856
MX,86859,86861
MX,86863,86864
MX,86870,86871
MX,86873,86874
MX,86876,86878
MX,86880,86882
MX,86885,86888
MX,86890,86890
MX,86892,86912
MX,86915,86916
MX,86918,86928
MX,86930,86940
MX,86943,86957
MX,86959,86977
MX,86980,86986
MX,86988,86990
MX,86992,86998
MX,87200,87200
MX,87202,87216
MX,87220,87220
MX,87223,87224
MX,87227,87230
MX,87232,87233
MX,87235,87240
MX,87244,87245
MX,87247,87250
MX,87253,87253
MX,87255,87255
MX,87257,87258
MX,87500,87507
MX,87510,87515
MX,87520,87520
MX,87522,87522
MX,87524,87525
MX,87530,87530
MX,87535,87535
MX,87540,87540
MX,87544,87544
MX,87550,87555
MX,87557,87559
MX,87563,87563
MX,87565,87565
MX,87569,87570
MX,87577,87577
MX,87580,87580
MX,87585,87585
MX,87589,87589
MX,87600,87607
MX,87610,87610
MX,87612,87613
MX,87616,87620
MX,87622,87622
MX,87624,87630
MX,87636,87636
MX,87640,87640
MX,87650,87650
MX,87655,87655
MX,87660,87660
MX,87666,87666
MX,87668,87668
MX,87670,87670
MX,87673,87673
MX,87676,87679
MX,87685,87685
MX,87690,87690
MX,87693,87697
MX,87700,87700
MX,87709,87710
MX,87720,87720
MX,87730,87730
MX,87735,87735
MX,87738,87740
MX,87743,87744
MX,87746,87748
MX,87750,87750
MX,87755,87755
MX,87760,87760
MX,87766,87770
MX,87780,87780
MX,87785,87785
MX,87790,87790
MX,87793,87795
MX,87797,87801
MX,87803,87806
MX,87808,87808
MX,87810,87810
MX,87813,87813
MX,87816,87816
MX,87819,87820
MX,87822,87827
MX,87829,87832
MX,87834,87835
MX,87840,87841
MX,87843,87844
MX,87847,87850
MX,87853,87854
MX,87858,87858
MX,87860,87860
MX,87865,87865
MX,87870,87870
MX,87873,87873
MX,87875,87875
MX,87880,87880
MX,87883,87887
MX,87889,87890
MX,87892,87893
MX,87895,87896
MX,87898,87898
MX,87900,87900
MX,87902,87907
MX,87910,87915
MX,87918,87918
MX,87920,87920
MX,87922,87926
MX,87928,87930
MX,87932,87933
MX,87935,87940
MX,87943,87943
MX,87945,87947
MX,87949,87950
MX,87954,87954
MX,87957,87957
MX,87960,87965
MX,87968,87970
MX,87972,87975
MX,87980,87980
MX,87982,87988
MX,87990,87990
MX,87993,87997
MX,88300,88300
MX,88302,88307
MX,88309,88310
MX,88320,88322
MX,88330,88331
MX,88335,88338
MX,88340,88340
MX,88346,88346
MX,88349,88349
MX,88370,88370
MX,88372,88374
MX,88402,88408
MX,88412,88412
MX,88415,88415
MX,88420,88420
MX,88425,88425
MX,88430,88430
MX,88434,88434
MX,88439,88440
MX,88442,88444
MX,88446,88450
MX,88455,88456
MX,88459,88460
MX,88468,88470
MX,88479,88480
MX,88490,88490
MX,88803,88803
MX,88808,88811
MX,88813,88813
MX,88818,88818
MX,88821,88821
MX,88825,88828
MX,88836,88837
MX,88839,88841
MX,88849,88849
MX,88854,88856
MX,88859,88859
MX,88880,88880
MX,88882,88882
MX,88890,88890
MX,88894,88898
MX,89670,89670
MX,89672,89679
MX,89700,89700
MX,89703,89707
MX,89710,89710
MX,89712,89713
MX,89715,89716
MX,89720,89720
MX,89723,89723
MX,89725,89725
MX,89727,89727
MX,89729,89732
MX,89734,89736
MX,89740,89740
MX,89744,89744
MX,89746,89746
MX,89750,89753
MX,89755,89760
MX,89762,89764
MX,89767,89768
MX,89774,89774
MX,89778,89778
MX,89780,89780
MX,89783,89784
MX,89789,89792
MX,89795,89797
MX,89960,89960
MX,89963,89963
MX,89965,89970
MX,90103,90103
MX,90105,90105
MX,90111,90111
MX,90114,90115
MX,90117,90118
MX,90121,90128
MX,90130,90135
MX,90137,90140
MX,90145,90147
MX,90150,90152
MX,90155,90155
MX,90160,90160
MX,90163,90166
MX,90168,90168
MX,90170,90170
MX,90193,90195
MX,90200,90200
MX,90202,90205
MX,90207,90208
MX,90210,90210
MX,90213,90214
MX,90217,90220
MX,90222,90222
MX,90224,90226
MX,90230,90231
MX,90233,90235
MX,90237,90237
MX,90240,90241
MX,90243,90247
MX,90250,90251
MX,90253,90267
MX,90270,90271
MX,90273,90278
MX,90280,90281
MX,90286,90286
MX,90291,90295
MX,90297,90298
MX,90385,90385
MX,90390,90390
MX,90395,90395
MX,90400,90407
MX,90409,90411
MX,90413,90416
MX,90418,90418
MX,90420,90421
MX,90423,90423
MX,90425,90428
MX,90432,90438
MX,90440,90441
MX,90443,90448
MX,90450,90450
MX,90453,90460
MX,90463,90463
MX,90465,90465
MX,90467,90467
MX,90470,90470
MX,90480,90480
MX,90482,90482
MX,90484,90484
MX,90490,90491
MX,90493,90498
MX,90540,90548
MX,90550,90551
MX,90553,90558
MX,90560,90568
MX,90570,90570
MX,90573,90577
MX,90580,90580
MX,90583,90587
MX,90590,90590
MX,90592,90596
MX,90606,90606
MX,90608,90608
MX,90610,90610
MX,90630,90630
MX,90635,90635
MX,90640,90641
MX,90643,90646
MX,90650,90650
MX,90653,90653
MX,90660,90660
MX,90670,90670
MX,90673,90673
MX,90676,90676
MX,90679,90680
MX,90690,90693
MX,90700,90700
MX,90703,90706
MX,90710,90710
MX,90712,90713
MX,90715,90718
MX,90720,90723
MX,90725,90725
MX,90730,90731
MX,90733,90738
MX,90750,90750
MX,90770,90770
MX,90773,90775
MX,90808,90808
MX,90833,90835
MX,90840,90840
MX,90843,90843
MX,90846,90847
MX,90864,90864
MX,90867,90867
MX,90873,90874
MX,90880,90880
MX,90883,90884
MX,90886,90887
MX,90890,90890
MX,90893,90897
MX,90900,90900
MX,90920,90920
MX,90930,90930
MX,90933,90933
MX,90940,90940
MX,90950,90950
MX,90960,90960
MX,90963,90964
MX,90970,90970
MX,90980,90980
MX,90990,90990
MX,91203,91203
MX,91205,91207
MX,91210,91211
MX,91213,91217
MX,91220,91220
MX,91223,91227
MX,91230,91231
MX,91233,91233
MX,91240,91241
MX,91243,91248
MX,91250,91250
MX,91252,91253
MX,91255,91255
MX,91257,91257
MX,91260,91260
MX,91262,91262
MX,91290,91290
MX,91315,91315
MX,91320,91320
MX,91325,91325
MX,91327,91327
MX,91340,91341
MX,91345,91345
MX,91350,91350
MX,91354,91354
MX,91360,91360
MX,91364,91364
MX,91370,91370
MX,91375,91375
MX,91380,91380
MX,91390,91390
MX,91400,91400
MX,91404,91404
MX,91407,91407
MX,91409,91410
MX,91413,91417
MX,91420,91420
MX,91430,91430
MX,91434,91436
MX,91440,91441
MX,91443,91443
MX,91445,91446
MX,91448,91451
MX,91460,91460
MX,91465,91466
MX,91469,91470
MX,91473,91473
MX,91476,91478
MX,91480,91482
MX,91484,91490
MX,91492,91496
MX,91498,91498
MX,91601,91610
MX,91615,91615
MX,91618,91622
MX,91625,91627
MX,91631,91631
MX,91633,91640
MX,91643,91647
MX,91649,91649
MX,91670,91670
MX,91672,91677
MX,92000,92007
MX,92009,92010
MX,92012,92020
MX,92025,92025
MX,92027,92027
MX,92030,92030
MX,92033,92040
MX,92042,92045
MX,92047,92050
MX,92053,92056
MX,92060,92060
MX,92062,92066
MX,92072,92078
MX,92080,92081
MX,92083,92086
MX,92090,92090
MX,92092,92093
MX,92095,92097
MX,92100,92101
MX,92103,92108
MX,92110,92110
MX,92113,92114
MX,92116,92118
MX,92120,92120
MX,92122,92127
MX,92130,92131
MX,92133,92133
MX,92140,92140
MX,92142,92148
MX,92150,92150
MX,92153,92154
MX,92159,92161
MX,92163,92163
MX,92165,92165
MX,92170,92170
MX,92173,92173
MX,92180,92180
MX,92182,92184
MX,92190,92190
MX,92200,92200
MX,92203,92207
MX,92210,92210
MX,92213,92217
MX,92220,92220
MX,92223,92223
MX,92225,92227
MX,92230,92230
MX,92240,92240
MX,92256,92257
MX,92259,92259
MX,92268,92268
MX,92270,92270
MX,92280,92280
MX,92290,92290
MX,92293,92293
MX,92300,92300
MX,92308,92308
MX,92310,92310
MX,92320,92320
MX,92330,92330
MX,92336,92336
MX,92340,92340
MX,92350,92350
MX,92360,92360
MX,92370,92370
MX,92380,92380
MX,92385,92385
MX,92388,92390
MX,92400,92400
MX,92403,92410
MX,92412,92412
MX,92415,92415
MX,92417,92417
MX,92419,92420
MX,92430,92430
MX,92435,92435
MX,92440,92440
MX,92448,92448
MX,92450,92450
MX,92454,92454
MX,92456,92456
MX,92470,92470
MX,92480,92480
MX,92483,92483
MX,92486,92486
MX,92488,92488
MX,92490,92490
MX,92495,92495
MX,92500,92501
MX,92503,92505
MX,92510,92510
MX,92513,92520
MX,92523,92525
MX,92527,92527
MX,92530,92530
MX,92534,92535
MX,92537,92537
MX,92539,92540
MX,92549,92550
MX,92560,92560
MX,92564,92564
MX,92570,92571
MX,92576,92576
MX,92580,92580
MX,92582,92582
MX,92590,92590
MX,92592,92592
MX,92596,92597
MX,92600,92600
MX,92604,92608
MX,92610,92611
MX,92613,92613
MX,92615,92620
MX,92623,92623
MX,92625,92625
MX,92640,92640
MX,92650,92650
MX,92660,92660
MX,92663,92665
MX,92668,92668
MX,92670,92670
MX,92673,92673
MX,92676,92676
MX,92678,92678
MX,92680,92680
MX,92683,92687
MX,92690,92690
MX,92693,92695
MX,92697,92697
MX,92700,92708
MX,92710,92711
MX,92713,92713
MX,92715,92717
MX,92720,92720
MX,92723,92728
MX,92730,92730
MX,92733,92737
MX,92740,92740
MX,92750,92750
MX,92752,92756
MX,92760,92760
MX,92762,92763
MX,92769,92769
MX,92772,92776
MX,92780,92780
MX,92783,92785
MX,92789,92789
MX,92884,92884
MX,92893,92895
MX,92900,92900
MX,92902,92907
MX,92909,92913
MX,92916,92917
MX,92930,92930
MX,92933,92937
MX,92940,92941
MX,92943,92943
MX,92970,92970
MX,92973,92975
MX,92977,92977
MX,92980,92980
MX,92983,92985
MX,92987,92987
MX,92990,92990
MX,92994,92994
MX,92997,92997
MX,93000,93000
MX,93003,93004
MX,93010,93010
MX,93015,93015
MX,93020,93020
MX,93030,93030
MX,93040,93041
MX,93050,93050
MX,93060,93060
MX,93062,93063
MX,93065,93065
MX,93068,93068
MX,93070,93077
MX,93080,93080
MX,93083,93083
MX,93085,93086
MX,93095,93095
MX,93100,93100
MX,93110,93110
MX,93116,93116
MX,93120,93120
MX,93124,93124
MX,93140,93140
MX,93144,93144
MX,93146,93147
MX,93150,93150
MX,93152,93154
MX,93157,93158
MX,93180,93185
MX,93190,93190
MX,93193,93195
MX,93197,93199
MX,93400,93400
MX,93410,93410
MX,93418,93420
MX,93425,93430
MX,93438,93440
MX,93449,93450
MX,93457,93458
MX,93460,93460
MX,93466,93468
MX,93470,93470
MX,93477,93480
MX,93484,93490
MX,93498,93499
MX,93520,93520
MX,93523,93527
MX,93530,93530
MX,93532,93538
MX,93540,93545
MX,93548,93550
MX,93552,93553
MX,93556,93560
MX,93562,93562
MX,93564,93564
MX,93568,93571
MX,93575,93580
MX,93585,93585
MX,93588,93588
MX,93590,93590
MX,93597,93597
MX,93600,93600
MX,93603,93608
MX,93610,93610
MX,93613,93613
MX,93620,93620
MX,93623,93630
MX,93633,93633
MX,93635,93636
MX,93638,93638
MX,93640,93641
MX,93643,93643
MX,93645,93645
MX,93650,93650
MX,93653,93658
MX,93670,93672
MX,93676,93676
MX,93680,93680
MX,93684,93685
MX,93687,93690
MX,93692,93695
MX,93697,93698
MX,93740,93740
MX,93760,93761
MX,93780,93780
MX,93790,93790
MX,93800,93800
MX,93803,93803
MX,93808,93808
MX,93810,93810
MX,93814,93816
MX,93820,93820
MX,93826,93830
MX,93833,93837
MX,93840,93840
MX,93843,93847
MX,93860,93860
MX,93880,93880
MX,93882,93882
MX,93885,93885
MX,93890,93890
MX,93892,93894
MX,93900,93900
MX,93910,93910
MX,93915,93915
MX,93918,93918
MX,93930,93930
MX,93936,93936
MX,93940,93940
MX,93950,93950
MX,93954,93954
MX,93957,93957
MX,93960,93960
MX,93965,93965
MX,93970,93970
MX,93980,93981
MX,93986,93986
MX,93990,93990
MX,93994,93998
MX,94000,94000
MX,94019,94021
MX,94030,94030
MX,94035,94035
MX,94050,94050
MX,94054,94054
MX,94057,94057
MX,94059,94060
MX,94080,94080
MX,94090,94090
MX,94100,94100
MX,94103,94103
MX,94106,94108
MX,94110,94110
MX,94113,94113
MX,94117,94117
MX,94120,94120
MX,94124,94124
MX,94126,94126
MX,94130,94130
MX,94133,94133
MX,94135,94135
MX,94140,94140
MX,94143,94143
MX,94150,94151
MX,94153,94153
MX,94155,94155
MX,94160,94160
MX,94170,94170
MX,94180,94180
MX,94183,94184
MX,94188,94188
MX,94190,94191
MX,94200,94200
MX,94210,94210
MX,94216,94216
MX,94220,94220
MX,94222,94222
MX,94230,94230
MX,94233,94233
MX,94235,94235
MX,94240,94256
MX,94260,94260
MX,94263,94267
MX,94410,94410
MX,94420,94424
MX,94427,94427
MX,94430,94430
MX,94440,94440
MX,94442,94442
MX,94446,94446
MX,94458,94458
MX,94466,94466
MX,94469,94469
MX,94479,94479
MX,94700,94700
MX,94703,94703
MX,94750,94750
MX,94755,94755
MX,94760,94760
MX,94762,94763
MX,94765,94767
MX,94770,94770
MX,94772,94773
MX,94775,94775
MX,94777,94777
MX,94800,94800
MX,94804,94805
MX,94820,94820
MX,94825,94825
MX,94830,94830
MX,94840,94840
MX,94842,94843
MX,94846,94847
MX,94850,94850
MX,94860,94860
MX,94862,94862
MX,94870,94870
MX,94873,94873
MX,94877,94877
MX,94880,94880
MX,94883,94883
MX,94890,94890
MX,94893,94893
MX,94900,94900
MX,94902,94903
MX,94905,94908
MX,94912,94912
MX,94915,94918
MX,94920,94920
MX,94925,94925
MX,94929,94930
MX,94933,94934
MX,94939,94940
MX,94943,94943
MX,94945,94946
MX,94950,94950
MX,94952,94961
MX,94964,94970
MX,94972,94973
MX,94975,94977
MX,94980,94980
MX,94983,94984
MX,94987,94990
MX,94992,94994
MX,94996,94997
MX,95000,95000
MX,95002,95007
MX,95010,95013
MX,95016,95017
MX,95019,95020
MX,95023,95023
MX,95025,95025
MX,95028,95028
MX,95060,95061
MX,95064,95064
MX,95080,95091
MX,95093,95101
MX,95109,95110
MX,95118,95120
MX,95129,95130
MX,95133,95133
MX,95138,95138
MX,95140,95140
MX,95150,95150
MX,95160,95160
MX,95170,95170
MX,95179,95180
MX,95190,95190
MX,95193,95193
MX,95200,95201
MX,95203,95207
MX,95215,95217
MX,95220,95228
MX,95230,95230
MX,95233,95237
MX,95240,95240
MX,95243,95247
MX,95300,95300
MX,95306,95306
MX,95330,95330
MX,95334,95340
MX,95344,95349
MX,95357,95358
MX,95360,95360
MX,95370,95370
MX,95390,95390
MX,95394,95400
MX,95410,95410
MX,95415,95415
MX,95420,95420
MX,95422,95427
MX,95429,95430
MX,95440,95440
MX,95450,95450
MX,95454,95454
MX,95456,95456
MX,95460,95461
MX,95474,95474
MX,95476,95476
MX,95500,95500
MX,95508,95508
MX,95510,95510
MX,95513,95513
MX,95520,95520
MX,95525,95526
MX,95530,95530
MX,95533,95533
MX,95536,95536
MX,95540,95540
MX,95560,95560
MX,95563,95563
MX,95570,95570
MX,95575,95576
MX,95580,95580
MX,95585,95585
MX,95587,95588
MX,95590,95590
MX,95593,95595
MX,95597,95598
MX,95600,95600
MX,95603,95607
MX,95609,95609
MX,95614,95614
MX,95618,95620
MX,95624,95624
MX,95627,95630
MX,95633,95637
MX,95640,95643
MX,95645,95648
MX,95650,95650
MX,95652,95652
MX,95654,95655
MX,95657,95659
MX,95670,95670
MX,95676,95676
MX,95680,95680
MX,95683,95683
MX,95690,95690
MX,95693,95693
MX,95850,95850
MX,95852,95852
MX,95854,95854
MX,95865,95865
MX,95900,95900
MX,95930,95930
MX,95940,95940
MX,95950,95950
MX,95960,95960
MX,95970,95970
MX,96110,96110
MX,96112,96112
MX,96120,96120
MX,96125,96125
MX,96133,96133
MX,96150,96151
MX,96153,96154
MX,96180,96180
MX,96188,96188
MX,96320,96320
MX,96365,96365
MX,96367,96367
MX,96370,96370
MX,96372,96372
MX,96902,96902
MX,96950,96950
MX,96960,96960
MX,96970,96970
MX,97340,97340
MX,97343,97346
MX,97348,97348
MX,97350,97350
MX,97352,97353
MX,97355,97357
MX,97360,97360
MX,97362,97365
MX,97367,97368
MX,97377,97378
MX,97382,97383
MX,97385,97388
MX,97393,97397
MX,97399,97400
MX,97403,97404
MX,97406,97408
MX,97410,97410
MX,97414,97417
MX,97419,97420
MX,97424,97426
MX,97428,97428
MX,97452,97456
MX,97458,97458
MX,97460,97460
MX,97466,97466
MX,97470,97470
MX,97473,97477
MX,97480,97480
MX,97483,97483
MX,97485,97485
MX,97489,97490
MX,97494,97494
MX,97500,97500
MX,97504,97504
MX,97506,97506
MX,97509,97510
MX,97512,97513
MX,97515,97516
MX,97518,97518
MX,97520,97520
MX,97522,97524
MX,97527,97527
MX,97529,97530
MX,97535,97540
MX,97545,97547
MX,97550,97551
MX,97553,97560
MX,97563,97564
MX,97566,97566
MX,97570,97570
MX,97573,97575
MX,97577,97578
MX,97580,97580
MX,97583,97587
MX,97590,97590
MX,97593,97594
MX,97596,97597
MX,97600,97600
MX,97604,97608
MX,97610,97610
MX,97614,97618
MX,97620,97620
MX,97623,97627
MX,97630,97630
MX,97633,97634
MX,97636,97638
MX,97640,97640
MX,97642,97647
MX,97650,97650
MX,97653,97655
MX,97660,97660
MX,97665,97667
MX,97670,97670
MX,97674,97678
MX,97680,97680
MX,97683,97684
